age,NumberOfDependents,MonthlyIncome,DebtRatio,NumberOfOpenCreditLinesAndLoans,NumberRealEstateLoansOrLines,RevolvingUtilizationOfUnsecuredLines,NumberOfTime30-59DaysPastDueNotWorse,NumberOfTime60-89DaysPastDueNotWorse,NumberOfTimes90DaysLate,imputed_income
53,0.0,5816.0,0.604779096,9,1,1.001451496,6,1,0,0.0
40,4.0,6000.0,0.253124479,12,0,0.550429236,6,1,0,0.0
50,3.0,8219.0,0.513381995,5,2,0.9999999,0,0,0,0.0
73,0.0,2315.0,0.142055268,10,0,0.887113227,1,0,0,0.0
50,2.0,13169.0,0.066514806,5,0,0.561098466,1,1,0,0.0
66,1.0,2850.0,0.913012978,13,4,0.017882258,1,0,0,0.0
23,,5437.0,0.0,0,0,0.9999999,0,0,0,1.0
64,0.0,2967.0,0.401617251,6,1,0.965771864,0,0,0,0.0
40,0.0,2000.0,0.578710645,10,1,0.263146749,0,0,0,0.0
76,,5437.0,0.268714364539268,2,1,0.00505439,0,1,0,1.0
30,2.0,2500.0,0.237504998,1,1,0.9999999,0,0,1,0.0
54,1.0,4150.0,0.105757649,2,0,0.9999999,2,0,1,0.0
76,0.0,5437.0,0.343387897737723,6,3,1.02866189,2,0,1,1.0
42,1.0,7067.0,0.380871534,7,2,0.483711835,1,0,0,0.0
46,2.0,7700.0,0.987923646,18,7,0.648417347,4,0,0,0.0
58,0.0,5583.0,0.35995702,7,1,0.070651144,0,0,0,0.0
32,2.0,1350.0,0.714285714,1,0,0.9999999,0,0,2,0.0
47,2.0,6666.0,0.441277936,9,1,0.943755408,0,1,6,0.0
34,3.0,3000.0,0.435854715,10,0,0.951578252,1,0,0,0.0
51,6.0,17000.0,0.070289983,3,0,0.9999999,1,0,1,0.0
62,0.0,6500.0,0.524380864,8,1,0.644946889,1,1,0,0.0
61,2.0,3590.0,0.550543024,8,2,0.301727992,2,0,0,0.0
36,5.0,5437.0,0.6974434430752253,14,2,0.324837606,0,0,0,1.0
27,0.0,1500.0,0.019986676,2,0,0.934604905,1,1,1,0.0
54,0.0,3350.0,0.733512384,15,2,0.746702373,1,1,2,0.0
74,0.0,2000.0,0.788605697,11,1,0.779512321,0,0,0,0.0
40,0.0,2500.0,0.433426629,7,0,1.034430714,3,0,1,0.0
61,1.0,3200.0,0.681349578,11,1,0.651700956,6,2,0,0.0
38,2.0,1892.0,0.668779715,4,1,0.9999999,0,0,0,0.0
35,5.0,8000.0,0.065366829,3,0,0.9999999,0,1,0,0.0
48,0.0,5437.0,1.8065109435350377,16,7,0.017009959,0,0,0,1.0
37,0.0,3400.0,0.162893267,5,0,1.0929557681400022,1,3,4,0.0
28,0.0,1440.0,0.0,1,0,0.0,0,1,0,0.0
44,0.0,2600.0,1.288350634,8,1,0.99040192,3,0,1,0.0
32,1.0,3884.0,0.250707851,13,0,1.0929557681400022,1,0,0,0.0
48,0.0,5200.0,0.249182849,10,0,0.46036445,0,0,0,0.0
62,0.0,5400.0,0.506017404,9,2,1.079184163,1,1,0,0.0
38,5.0,10000.0,0.382061794,8,2,0.694902359,1,0,0,0.0
41,2.0,3128.0,0.042825184,0,0,0.9999999,0,0,3,0.0
24,0.0,2833.0,0.0,0,0,0.9999999,0,0,2,0.0
35,1.0,2500.0,0.0,0,0,0.9999999,0,0,1,0.0
45,1.0,2250.0,0.024877832,6,0,0.858205486,0,1,0,0.0
26,1.0,9400.0,0.093287948,7,0,0.991648041,1,0,0,0.0
61,,5437.0,0.36858561706823617,12,1,0.912690169,1,0,1,1.0
40,1.0,1520.0,2.286653517,10,1,0.218919818,1,0,0,0.0
30,3.0,4000.0,0.56535866,5,1,0.684933598,2,2,1,0.0
58,1.0,6000.0,0.27112148,8,1,1.0929557681400022,0,0,1,0.0
47,0.0,5437.0,0.026301269082214456,0,0,0.9999999,0,0,4,1.0
43,0.0,4072.0,0.96955561,11,3,1.030804131,0,0,0,0.0
26,0.0,5047.0,0.080427892,1,0,0.9999999,2,0,2,0.0
26,0.0,5437.0,0.029060143461467722,2,0,1.005988024,2,0,1,1.0
33,3.0,4000.0,0.710072482,11,2,0.553486768,0,0,0,0.0
48,4.0,3624.0,0.572413793,7,1,0.305790862,1,0,0,0.0
32,0.0,5200.0,0.19842338,7,0,0.657526045,3,0,0,0.0
34,1.0,5500.0,0.731139793,14,1,1.03419253,1,4,1,0.0
47,0.0,5437.0,0.23009012322972228,3,1,0.9999999,1,2,0,1.0
26,0.0,200.0,2.4702802109800093,6,0,1.044090056,2,0,1,0.0
45,3.0,15000.0,0.294380375,27,3,0.320457562,0,0,0,0.0
55,1.0,5700.0,1.141378705,9,2,0.562013767,0,0,0,0.0
47,4.0,1200.0,1.058284763,6,1,0.0,3,1,0,0.0
62,0.0,5437.0,0.04156704064741586,5,0,0.021139837,2,1,2,1.0
53,5.0,7000.0,0.898728753,3,1,0.9999999,0,0,1,0.0
42,2.0,4681.0,0.352413499,2,1,0.9999999,0,2,0,0.0
63,0.0,2750.0,0.728098873,4,1,0.047060392,0,0,0,0.0
29,0.0,1900.0,0.296685955,7,0,0.99380124,2,0,0,0.0
66,0.0,6642.0,0.193286166,3,1,0.9999999,0,0,0,0.0
59,3.0,23000.0,0.017641093,6,1,0.780626781,0,0,0,0.0
72,0.0,5643.0,0.398299079,14,2,0.911292924,1,1,0,0.0
72,0.0,2346.0,0.441414572,17,1,0.074066791,0,0,0,0.0
55,2.0,4500.0,1.316818485,17,3,0.041801496,5,0,1,0.0
48,3.0,5000.0,0.038192362,5,0,1.0929557681400022,0,0,1,0.0
60,1.0,2997.0,0.128752502,1,0,0.9999999,0,0,0,0.0
44,0.0,5437.0,1.1120102997976826,9,3,0.0,0,0,0,1.0
54,0.0,5437.0,0.5582122494022439,4,2,0.9999999,0,0,4,1.0
51,1.0,3689.0,0.943902439,5,1,0.9999999,0,1,5,0.0
44,1.0,5437.0,0.40389920912267796,8,2,0.778637219,0,0,2,1.0
22,,5437.0,0.0,0,0,0.9999999,0,0,0,1.0
42,0.0,5000.0,0.043191362,7,0,0.04077472,1,0,0,0.0
40,1.0,8116.0,0.57706049,9,2,0.711237719,2,0,1,0.0
32,0.0,2875.0,0.063282337,3,0,0.823633157,1,2,0,0.0
54,3.0,6283.0,0.347708466,9,2,0.064098516,2,1,1,0.0
33,0.0,6100.0,0.473365022,11,2,0.752428795,0,0,0,0.0
53,0.0,11819.0,0.354822335,10,2,0.721447418,0,0,0,0.0
49,0.0,5437.0,0.10961927533566306,1,0,0.570408455,0,0,3,1.0
58,0.0,6666.0,0.414729264,9,2,0.423358625,0,0,0,0.0
26,3.0,2710.0,0.078568794,1,0,0.9999999,0,0,0,0.0
51,1.0,3700.0,1.275601189,13,1,0.123306775,0,0,0,0.0
39,0.0,5437.0,0.38532278830237265,6,1,0.673412842,0,0,0,1.0
30,0.0,2916.0,0.992458005,9,2,1.01059788,5,0,0,0.0
72,0.0,3000.0,0.603132289,13,1,0.680830901,0,1,0,0.0
31,0.0,2583.0,0.403250774,5,0,0.0,1,2,0,0.0
53,3.0,5437.0,0.39249586168843115,6,0,0.648565157,1,1,0,1.0
29,1.0,2240.0,0.114680946,6,0,0.72051242,0,0,3,0.0
38,1.0,9626.0,0.481666147,12,3,0.162160796,0,0,0,0.0
35,0.0,5437.0,0.0034945742137208018,2,0,0.554817276,2,1,1,1.0
45,0.0,9382.0,0.436640733,3,2,0.9999999,0,0,0,0.0
49,1.0,6456.0,0.105931547,9,0,0.193173959,1,0,0,0.0
60,0.0,6750.0,0.292697378,5,1,0.0,3,2,1,0.0
41,2.0,3985.0,0.685649774,12,2,0.344944742,2,0,0,0.0
50,0.0,6000.0,0.290118314,12,1,0.189468984,0,0,0,0.0
31,0.0,6033.0,0.397911833,11,1,0.80058651,0,0,0,0.0
61,0.0,4831.0,0.656663907,17,2,0.695381898,3,2,0,0.0
31,0.0,2280.0,0.70100833,3,1,1.0929557681400022,1,1,0,0.0
57,0.0,6417.0,0.090370832,7,0,0.060840786,2,0,0,0.0
44,2.0,5437.0,0.2181350009196248,15,1,1.043342111,2,0,1,1.0
72,0.0,4760.0,0.687670657,8,1,0.640925112,0,0,0,0.0
24,0.0,764.0,0.0,0,0,0.9999999,0,0,0,0.0
51,3.0,6250.0,1.82818749,26,7,0.033303593,0,0,0,0.0
49,0.0,4028.0,0.30900968,6,1,1.004581424,0,0,2,0.0
27,,5437.0,0.004046349089571455,0,0,0.9999999,0,0,0,1.0
32,0.0,2347.0,0.022998296,0,0,0.9999999,0,0,0,0.0
31,0.0,2000.0,0.261369315,3,0,0.041191762,0,0,0,0.0
34,2.0,4333.0,0.375403784,12,0,0.402754915,0,0,0,0.0
31,1.0,4000.0,0.0,0,0,0.9999999,0,0,1,0.0
27,0.0,2780.0,0.217188062,7,0,0.049761737,0,0,0,0.0
58,0.0,2330.0,0.923208923,10,1,0.35893711,0,0,2,0.0
54,0.0,1700.0,0.352145797,3,0,0.9999999,0,0,0,0.0
39,2.0,8000.0,0.848768904,18,4,0.161265247,0,0,0,0.0
55,0.0,575.0,0.0,1,0,0.0,1,0,0,0.0
51,3.0,12523.0,0.265250719,11,2,0.451073268,0,0,0,0.0
51,4.0,13043.0,0.365302055,21,1,0.782599581,4,1,0,0.0
37,0.0,5437.0,0.7347802096744528,4,1,0.9999999,1,2,0,1.0
32,0.0,3120.0,0.355014418,8,0,0.946140515,0,0,0,0.0
58,0.0,6800.0,0.362299662,20,0,0.803526787,4,0,1,0.0
39,0.0,6420.0,0.226133001,7,0,1.0929557681400022,1,1,3,0.0
53,0.0,4948.0,0.001818549,1,0,0.9999999,2,0,3,0.0
50,2.0,2385.0,0.140821459,1,0,0.9999999,2,0,0,0.0
39,1.0,3431.0,0.0,0,0,0.9999999,0,1,2,0.0
47,2.0,3500.0,0.961153956,8,1,1.0929557681400022,1,0,0,0.0
68,0.0,5500.0,0.183966552,16,1,0.814098642,0,0,3,0.0
29,1.0,2600.0,0.039600154,0,0,0.9999999,0,0,1,0.0
47,2.0,8966.0,0.184008029,4,1,0.917755573,0,0,0,0.0
52,2.0,5276.0,0.45764639,8,2,0.0,1,0,0,0.0
47,0.0,5000.0,0.99140172,10,2,0.972809113,0,0,0,0.0
35,3.0,5437.0,0.018576420820305316,1,0,0.9999999,0,0,1,1.0
48,1.0,4200.0,0.511306832,12,2,0.591754993,1,1,0,0.0
38,0.0,1600.0,0.031230481,2,0,0.9999999,0,0,2,0.0
54,1.0,8601.0,0.132178563,27,0,0.239842149,1,0,1,0.0
25,1.0,2679.0,0.669402985,8,0,1.0929557681400022,0,0,0,0.0
58,0.0,2000.0,0.36131934,6,0,0.393532246,0,0,0,0.0
26,0.0,1550.0,0.0,0,0,0.9999999,0,0,0,0.0
41,0.0,20833.0,0.3156379,11,3,0.641910444,1,0,0,0.0
33,0.0,5499.0,0.639636364,6,1,0.591723714,0,0,0,0.0
52,0.0,5437.0,0.025381644289130034,2,0,0.9999999,1,1,2,1.0
28,0.0,4200.0,0.412044751,9,1,0.668992809,0,0,0,0.0
84,0.0,4250.0,0.569277817,15,2,0.458999783,0,0,0,0.0
57,1.0,10595.0,0.473480559,13,5,0.0,0,0,0,0.0
36,2.0,3000.0,0.328557148,2,0,1.0929557681400022,0,0,4,0.0
52,2.0,5437.0,0.2584145668567225,5,1,0.676082745,0,0,0,1.0
52,2.0,5000.0,0.293541292,7,1,0.061334774,1,0,0,0.0
28,2.0,7000.0,0.026567633,5,0,0.9999999,0,0,0,0.0
39,0.0,3666.0,0.345786747,15,0,1.0929557681400022,2,0,1,0.0
44,1.0,7034.0,0.170575693,5,1,0.250903686,0,1,0,0.0
47,0.0,6910.0,0.383301982,7,2,0.875496409,1,0,0,0.0
51,0.0,3240.0,0.344646714,6,0,0.771544784,1,0,0,0.0
40,0.0,10000.0,0.337266273,11,1,0.915405716,2,1,0,0.0
27,0.0,5240.0,0.138141576,11,0,0.023255138,0,0,1,0.0
31,2.0,8700.0,1.378232387,13,6,0.377637497,1,4,0,0.0
36,0.0,5437.0,0.00974802280669487,1,0,0.632631203,0,1,0,1.0
59,0.0,5437.0,0.5981239654221078,12,2,0.888712953,5,0,1,1.0
39,0.0,2484.0,0.4861167,15,0,0.564824622,6,1,0,0.0
42,1.0,3200.0,0.0,0,0,0.9999999,0,0,0,0.0
54,0.0,5437.0,0.31745447857274234,5,0,0.714413914,3,3,0,1.0
62,0.0,8000.0,0.558555181,21,2,0.350222775,4,0,3,0.0
50,0.0,3225.0,0.416924985,6,1,0.9999999,4,0,0,0.0
36,1.0,5324.0,1.169201878,19,2,0.202411846,1,0,0,0.0
56,2.0,9932.0,0.676834793,10,4,1.0929557681400022,2,0,0,0.0
34,0.0,4640.0,0.426416721,9,1,0.965206959,0,0,0,0.0
39,1.0,10250.0,0.514291289,9,2,0.99594711,0,0,0,0.0
47,0.0,5437.0,0.36766599227515173,8,2,0.849727543,2,0,0,1.0
28,0.0,5437.0,0.011403347434246827,1,0,0.0,0,1,2,1.0
33,0.0,5000.0,0.216556689,12,0,0.251963255,0,0,0,0.0
28,0.0,7500.0,0.251566458,4,1,0.960407918,3,1,0,0.0
48,4.0,12158.0,0.637963648,16,3,0.973428509,0,0,0,0.0
58,0.0,12500.0,0.479721622,12,1,0.760609678,0,0,0,0.0
33,0.0,2831.0,0.398305085,7,0,0.62649356,2,0,2,0.0
37,0.0,5500.0,0.089620069,2,0,0.696517413,2,0,3,0.0
38,0.0,5437.0,0.5536141254368218,10,0,0.948627915,1,0,0,1.0
88,0.0,3450.0,2.190669371,4,1,0.552223099,0,0,3,0.0
25,0.0,6550.0,0.0,0,0,0.9999999,0,0,0,0.0
34,2.0,11750.0,0.28320994,11,2,0.624961542,0,0,0,0.0
49,,5437.0,0.7505977561155048,5,2,0.815551112,1,1,3,1.0
39,0.0,6833.0,0.437810945,10,1,0.428624329,0,0,2,0.0
65,0.0,6850.0,0.089475989,3,0,0.530995867,0,0,0,0.0
47,3.0,11300.0,0.339704451,14,3,0.093214399,0,0,0,0.0
57,3.0,5437.0,2.4702802109800093,15,8,0.962681493,3,2,1,1.0
30,0.0,5900.0,0.600067785,9,2,0.102195584,2,0,0,0.0
44,2.0,4800.0,0.93209748,13,1,0.551823057,1,0,0,0.0
46,1.0,6500.0,0.265036148,5,0,0.940211958,3,4,4,0.0
31,0.0,3100.0,0.240567559,1,0,0.9999999,0,2,0,0.0
63,0.0,5437.0,0.2506897185948133,2,1,0.9999999,0,0,0,1.0
42,1.0,2600.0,0.013071895,3,0,1.030881017,0,0,1,0.0
79,0.0,1122.0,0.005342832,0,0,0.9999999,0,0,0,0.0
48,0.0,2615.0,0.628058104,9,0,1.0,0,0,0,0.0
38,0.0,6400.0,0.47289486,12,2,0.0,4,1,0,0.0
61,0.0,5445.0,0.368894602,3,1,0.9999999,0,0,1,0.0
49,1.0,5524.0,0.585520362,11,1,0.733168854,2,0,0,0.0
71,1.0,7000.0,0.820882731,22,1,0.952818991,2,0,0,0.0
62,0.0,5437.0,0.39543866102630126,4,2,0.9999999,1,0,0,1.0
51,0.0,4086.0,0.293369219,7,0,0.9999999,0,0,2,0.0
31,0.0,1250.0,1.057553957,4,1,0.142476254,1,0,0,0.0
39,2.0,12000.0,0.447712691,10,2,0.091155922,0,0,0,0.0
48,0.0,15000.0,0.539697354,12,5,0.9999999,0,0,0,0.0
24,0.0,6999.0,0.795714286,6,3,0.872031992,3,0,0,0.0
48,1.0,2783.0,0.004310345,0,0,0.9999999,0,0,0,0.0
34,2.0,2700.0,0.308774528,6,0,0.9999999,3,2,2,0.0
49,0.0,4916.0,0.507423226,4,1,0.9999999,0,0,1,0.0
54,2.0,4620.0,0.402726683,9,1,0.648533964,0,0,0,0.0
55,0.0,7829.0,0.438058748,9,2,0.257605418,1,0,0,0.0
51,0.0,5782.0,0.517897285,7,1,0.997392438,0,0,1,0.0
35,0.0,3600.0,0.0,4,0,0.9999999,1,0,0,0.0
53,0.0,6200.0,0.034510563,1,0,0.9999999,1,0,3,0.0
35,1.0,4240.0,0.589483612,7,1,0.911941165,0,0,0,0.0
48,2.0,13800.0,1.152090428,13,6,0.078897861,3,0,0,0.0
50,0.0,5000.0,0.625074985,9,1,0.9999999,2,0,1,0.0
31,0.0,5437.0,0.0879161302188707,4,0,0.9999999,1,0,1,1.0
61,1.0,8650.0,0.178360883,12,1,1.0929557681400022,3,0,0,0.0
44,0.0,3500.0,0.925735504,14,2,0.570586472,2,0,0,0.0
73,0.0,8950.0,0.268238186,12,3,0.256100474,1,1,1,0.0
46,3.0,10000.0,0.168383162,7,1,0.503612187,1,1,1,0.0
47,0.0,11205.0,0.263787257,11,3,0.118845291,1,0,2,0.0
48,1.0,8368.0,0.386426096,10,1,0.917445797,1,0,0,0.0
33,2.0,700.0,1.409415121,5,0,0.968342127,0,1,0,0.0
43,1.0,10000.0,0.291070893,15,1,0.534564845,2,2,0,0.0
50,2.0,2052.0,0.843156357,7,1,0.980464544,2,0,0,0.0
41,4.0,9712.0,0.495624421,49,2,0.115942029,0,0,0,0.0
27,0.0,1615.0,0.084158416,3,0,0.207983361,1,0,1,0.0
41,1.0,4468.0,0.852315954,7,2,0.0,0,0,1,0.0
71,0.0,5437.0,0.13812764392128013,3,0,1.046869141,0,0,0,1.0
45,4.0,6575.0,0.265206813,4,1,0.895258046,1,0,1,0.0
49,0.0,5437.0,1.2186867757954754,20,4,0.390466599,0,0,0,1.0
55,1.0,2244.0,1.390200445,13,3,0.004666572,1,0,0,0.0
25,0.0,3083.0,0.037613489,2,0,0.9999999,0,0,1,0.0
43,0.0,9625.0,0.104196967,7,0,0.439780785,0,0,0,0.0
73,0.0,6082.0,0.666940654,19,6,0.842768478,2,1,2,0.0
31,2.0,12500.0,0.243180546,9,0,0.027671022,0,0,0,0.0
71,0.0,3352.0,0.416940054,18,0,0.626471121,0,0,1,0.0
44,5.0,4500.0,0.38035992,4,0,0.009579342,1,0,5,0.0
64,0.0,3800.0,0.953696396,9,2,0.565316203,2,0,1,0.0
81,0.0,4287.0,0.53801306,11,2,0.778719498,0,0,0,0.0
60,1.0,5427.0,0.148305085,11,0,0.300917135,0,0,0,0.0
54,0.0,4983.0,0.364165329,4,1,0.496259352,1,0,0,0.0
63,0.0,4031.0,0.325396825,8,1,0.17983308,0,0,0,0.0
55,1.0,3500.0,1.1302485,13,1,0.917728652,2,1,0,0.0
59,0.0,4000.0,0.241189703,10,1,0.016017375,1,0,0,0.0
34,3.0,3414.0,0.119180088,15,0,0.975041597,3,0,0,0.0
22,0.0,5437.0,0.0,0,0,0.9999999,0,0,0,1.0
46,0.0,5437.0,0.29483170866286557,10,1,0.255709202,0,0,0,1.0
49,2.0,7900.0,0.216048601,10,1,0.794800578,2,0,1,0.0
39,0.0,5437.0,0.7437925326466801,9,2,0.332647877,0,0,0,1.0
54,0.0,7750.0,0.025416075,1,0,1.0929557681400022,0,0,2,0.0
35,1.0,6000.0,0.676053991,18,4,0.336212883,0,0,0,0.0
42,0.0,5000.0,0.581883623,10,1,0.799475229,2,0,0,0.0
67,0.0,5000.0,0.382123575,9,1,0.088014031,0,0,0,0.0
34,1.0,6000.0,0.120646559,6,0,0.599734721,0,0,0,0.0
53,2.0,7366.0,0.810506312,12,4,0.709678487,0,0,0,0.0
55,1.0,6587.0,0.322100789,9,2,0.435672934,1,0,1,0.0
38,0.0,3800.0,0.002367798,1,0,1.013289037,0,0,0,0.0
62,1.0,5616.0,0.432971337,9,0,0.845617444,2,1,1,0.0
26,2.0,1935.0,0.418904959,2,0,1.0929557681400022,2,0,0,0.0
68,0.0,5437.0,0.0469008644473055,0,0,0.9999999,0,0,0,1.0
76,1.0,11666.0,0.073369332,10,1,0.137867179,2,0,0,0.0
55,0.0,5437.0,0.23781497149163142,7,0,0.459109229,0,0,0,1.0
36,4.0,6787.0,0.696375958,9,1,1.068627941,6,1,3,0.0
42,0.0,6000.0,0.32077987,9,1,0.530022814,0,0,0,0.0
59,0.0,7033.0,0.107477964,2,0,0.9999999,0,0,2,0.0
57,0.0,1460.0,0.298425736,1,0,0.9999999,0,0,1,0.0
41,2.0,5700.0,1.129100158,8,2,0.95640327,3,1,0,0.0
48,2.0,3486.0,0.497275595,10,1,0.904968271,1,1,0,0.0
22,0.0,1500.0,0.075949367,2,0,0.9999999,1,1,0,0.0
51,0.0,6034.0,0.482352941,18,2,0.860645068,1,0,0,0.0
56,0.0,2500.0,0.009996002,15,0,0.01687466,0,0,0,0.0
48,3.0,4860.0,0.035383666,6,0,1.0929557681400022,2,2,1,0.0
65,1.0,11833.0,0.369950989,8,1,0.0,1,0,1,0.0
63,0.0,9166.0,0.123377332,4,1,0.9999999,0,0,1,0.0
33,0.0,3120.0,0.624479334,16,1,0.652979264,5,2,0,0.0
54,0.0,8170.0,0.747276955,17,2,0.973782548,0,0,0,0.0
46,0.0,13333.0,0.738863057,21,11,0.626481574,0,0,0,0.0
49,0.0,5437.0,0.6264484090491079,15,1,0.656673296,1,0,0,1.0
73,0.0,5437.0,0.23119367298142357,11,0,0.391588336,0,0,0,1.0
26,2.0,1935.0,0.034607438,1,0,0.9999999,1,0,3,0.0
47,3.0,5300.0,0.417845689,6,1,0.562205399,0,0,0,0.0
26,1.0,2800.0,0.20278472,1,0,0.9999999,0,0,0,0.0
49,0.0,8505.0,0.514695509,16,1,0.950325345,1,0,0,0.0
25,,5437.0,0.09233032922567593,7,0,0.020652898,0,0,0,1.0
50,0.0,4400.0,1.346057714,26,3,0.48299672,4,2,1,0.0
48,2.0,9804.0,0.322590515,8,1,0.826092953,1,1,3,0.0
26,,5437.0,0.16792348721721537,2,0,0.815450444,1,0,3,1.0
69,2.0,16650.0,0.686625428,9,5,1.00089294,1,0,2,0.0
48,4.0,8000.0,0.360704912,16,2,0.268227416,1,1,0,0.0
35,0.0,10000.0,0.555044496,9,2,0.636336759,2,0,0,0.0
40,3.0,1913.0,0.915360502,7,1,0.750188816,0,0,0,0.0
39,6.0,10000.0,0.505749425,7,2,0.756558002,2,0,1,0.0
41,2.0,3208.0,0.142411966,3,0,0.555147059,1,0,1,0.0
25,0.0,1500.0,0.217854763,7,0,0.977617906,0,2,2,0.0
47,0.0,14050.0,0.459967262,14,4,0.0,0,2,0,0.0
42,0.0,1500.0,0.070619587,3,0,0.9999999,0,0,0,0.0
40,0.0,5437.0,0.6602906014346147,22,2,0.803132238,0,0,0,1.0
25,0.0,1700.0,0.320987654,2,0,0.9999999,0,1,0,0.0
58,2.0,3725.0,0.40821256,7,1,0.458070639,1,1,4,0.0
53,3.0,5750.0,0.809772214,25,1,0.229605311,1,0,0,0.0
27,0.0,1999.0,0.3885,5,0,0.978695073,2,1,3,0.0
40,3.0,7000.0,0.180117126,7,0,0.872142014,0,0,1,0.0
60,0.0,4200.0,0.319447751,10,1,1.00208316,0,0,2,0.0
86,0.0,5000.0,0.082983403,12,0,0.0,1,0,1,0.0
42,3.0,3600.0,0.716467648,6,1,0.824476301,1,0,0,0.0
66,0.0,3916.0,0.180750574,15,0,1.03109328,6,1,0,0.0
27,0.0,2000.0,0.0,0,0,0.9999999,0,1,1,0.0
32,3.0,3086.0,0.0,0,0,0.9999999,0,0,2,0.0
31,2.0,2540.0,0.0,0,0,0.9999999,0,0,0,0.0
29,0.0,3150.0,0.16947001,4,0,0.973903387,3,0,0,0.0
50,1.0,2000.0,2.3988006,7,1,0.834837325,3,0,0,0.0
58,0.0,5437.0,0.07522530807430568,7,0,0.460285361,2,2,0,1.0
68,0.0,2770.0,0.387224829,10,1,0.502095833,0,0,0,0.0
34,2.0,3000.0,0.544151949,4,2,0.9999999,0,1,0,0.0
55,0.0,12159.0,0.351973684,3,1,0.9999999,0,0,2,0.0
43,2.0,11250.0,0.29135188,9,2,0.793465739,2,0,0,0.0
37,1.0,2709.0,0.065682657,2,0,0.9999999,2,1,2,0.0
44,3.0,4500.0,0.445234392,14,1,0.316952886,4,0,0,0.0
57,1.0,4595.0,0.509573542,5,1,0.774416406,2,1,1,0.0
51,1.0,4500.0,0.150855365,2,0,0.9999999,0,0,3,0.0
50,0.0,5437.0,1.0930660290601435,13,3,0.428255873,2,1,0,1.0
68,0.0,7500.0,0.342754299,13,1,0.552468614,1,0,0,0.0
27,1.0,1900.0,0.316675434,7,0,0.9999999,1,0,0,0.0
30,2.0,3985.0,0.439538384,10,1,1.020756866,2,0,0,0.0
41,1.0,12766.0,0.516331166,12,4,0.278117033,0,0,0,0.0
26,1.0,5437.0,0.000551774875850653,1,0,0.086608927,0,0,0,1.0
32,1.0,2479.0,0.280241935,7,0,0.40919885,3,1,1,0.0
54,2.0,6000.0,0.308615231,4,1,0.670401156,1,0,0,0.0
28,2.0,2146.0,0.262226362,1,0,0.9999999,0,0,1,0.0
80,0.0,1160.0,0.581395349,1,0,0.9999999,0,0,2,0.0
47,0.0,4801.0,0.437734277,12,1,0.174996759,0,0,0,0.0
61,2.0,4080.0,0.906885567,16,2,0.513915249,1,0,0,0.0
48,2.0,3000.0,0.787070976,14,1,0.416352822,0,0,0,0.0
45,3.0,2650.0,0.069030555,2,0,1.061885882,1,0,1,0.0
79,0.0,2500.0,0.003998401,12,0,0.006803611,2,1,0,0.0
52,0.0,1400.0,0.096359743,3,0,0.508839354,0,0,0,0.0
51,0.0,5050.0,0.542664819,11,0,0.667205798,1,0,0,0.0
24,0.0,2880.0,0.009024644,1,0,0.619557459,0,0,0,0.0
26,1.0,2700.0,0.353942984,5,0,1.0929557681400022,0,1,1,0.0
36,3.0,3300.0,0.849439564,6,2,0.930003955,0,0,0,0.0
44,2.0,2000.0,0.84107946,3,0,0.931206879,2,2,0,0.0
59,3.0,4000.0,0.2011997,9,0,0.118334533,1,0,0,0.0
33,2.0,4240.0,0.808064136,8,2,0.997571775,0,0,0,0.0
54,1.0,4583.0,0.3754363,6,1,0.865751233,0,0,0,0.0
48,1.0,4000.0,0.605098725,10,2,1.004421666,3,0,0,0.0
24,0.0,5437.0,0.0036784991723376862,0,0,0.9999999,0,0,0,1.0
34,1.0,3750.0,0.320714476,7,0,0.707265975,1,0,0,0.0
31,3.0,7611.0,0.210325801,6,1,0.760114231,0,0,1,0.0
85,0.0,6114.0,0.172199509,20,2,0.145238485,1,0,0,0.0
44,0.0,3448.0,0.562771818,1,1,0.9999999,0,0,1,0.0
39,0.0,3150.0,0.443986036,5,0,1.063597083,1,1,0,0.0
30,0.0,5437.0,0.004965973882655877,1,0,0.9999999,0,0,0,1.0
27,0.0,2536.0,0.018131652,0,0,0.9999999,0,0,4,0.0
47,0.0,9500.0,0.469740027,9,2,0.727565449,0,1,0,0.0
48,3.0,5437.0,0.2541842928085341,15,0,0.850272995,0,0,0,1.0
45,0.0,5000.0,0.26094781,6,1,1.035953551,2,1,1,0.0
35,3.0,3377.0,0.114564831,5,0,0.705073732,0,0,0,0.0
54,4.0,13100.0,0.96992596,24,6,0.123953206,2,0,0,0.0
44,0.0,5437.0,0.0,0,0,0.9999999,0,0,0,1.0
70,0.0,10000.0,0.240875912,23,2,0.169128488,4,1,1,0.0
51,0.0,5083.0,0.068450039,7,0,0.13138827,4,0,0,0.0
61,0.0,10000.0,0.220977902,11,1,0.114583742,0,0,0,0.0
48,0.0,5437.0,0.4901600147139967,5,4,0.9999999,4,0,1,1.0
78,0.0,7406.0,0.626569461,17,2,0.607425676,3,1,0,0.0
63,0.0,4379.0,0.882876712,22,2,0.774848067,0,0,0,0.0
44,2.0,2800.0,0.666547662,2,0,0.9999999,0,0,0,0.0
48,2.0,6250.0,0.0,0,0,0.9999999,0,0,0,0.0
62,3.0,5500.0,1.445009998,15,4,0.050093287,0,0,0,0.0
35,3.0,3900.0,0.397077672,9,0,0.940252591,3,0,0,0.0
27,0.0,1500.0,0.367088608,6,0,0.981277592,0,0,0,0.0
